gene_id	gene_symbol	description	category	log2FoldChange	pvalue	padj	significant
MMAR_0578	mmp_578	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0578	Background_Genome	-0.0309	7.2764e-01	8.0625e-01	NO
MMAR_0389	mmp_389	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0389	Background_Genome	-0.0365	7.2960e-01	8.0767e-01	NO
MMAR_0454	mmp_454	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0454	Background_Genome	-0.0204	7.3199e-01	8.0831e-01	NO
MMAR_1092	mmp_1092	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1092	Background_Genome	0.0313	7.3219e-01	8.0831e-01	NO
MMAR_1126	mmp_1126	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1126	Background_Genome	-0.0480	7.3112e-01	8.0831e-01	NO
MMAR_4100	gltA	Citrate synthase GltA	Downregulated_Metabolism	0.0567	7.3811e-01	8.1335e-01	NO
MMAR_0968	mmp_968	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0968	Background_Genome	0.0309	7.3751e-01	8.1335e-01	NO
MMAR_0210	mmp_210	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0210	Background_Genome	-0.0314	7.4087e-01	8.1563e-01	NO
MMAR_0336	mmp_336	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0336	Background_Genome	-0.0312	7.4209e-01	8.1623e-01	NO
MMAR_0238	mmp_238	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0238	Background_Genome	-0.0171	7.4542e-01	8.1914e-01	NO
MMAR_0331	mmp_331	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0331	Background_Genome	0.0579	7.4663e-01	8.1972e-01	NO
MMAR_0066	mmp_66	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0066	Background_Genome	0.0391	7.4909e-01	8.2092e-01	NO
MMAR_0776	mmp_776	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0776	Background_Genome	-0.0373	7.4845e-01	8.2092e-01	NO
MMAR_0560	mmp_560	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0560	Background_Genome	0.0221	7.5365e-01	8.2516e-01	NO
MMAR_1100	mmp_1100	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1100	Background_Genome	-0.0323	7.5564e-01	8.2659e-01	NO
MMAR_0220	mmp_220	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0220	Background_Genome	0.0366	7.6039e-01	8.3103e-01	NO
MMAR_0074	mmp_74	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0074	Background_Genome	0.0332	7.6497e-01	8.3528e-01	NO
MMAR_0767	mmp_767	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0767	Background_Genome	0.0302	7.6788e-01	8.3769e-01	NO
MMAR_0305	mmp_305	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0305	Background_Genome	0.0181	7.6912e-01	8.3810e-01	NO
MMAR_0649	mmp_649	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0649	Background_Genome	-0.0398	7.6965e-01	8.3810e-01	NO
MMAR_0175	mmp_175	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0175	Background_Genome	-0.0255	7.7793e-01	8.4635e-01	NO
MMAR_0905	mmp_905	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0905	Background_Genome	0.0283	7.8164e-01	8.4961e-01	NO
MMAR_1034	mmp_1034	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1034	Background_Genome	-0.0246	7.8396e-01	8.5136e-01	NO
MMAR_1095	mmp_1095	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1095	Background_Genome	0.0206	7.8510e-01	8.5183e-01	NO
MMAR_0391	mmp_391	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0391	Background_Genome	0.0163	7.9087e-01	8.5500e-01	NO
MMAR_0406	mmp_406	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0406	Background_Genome	-0.0274	7.9013e-01	8.5500e-01	NO
MMAR_0914	mmp_914	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0914	Background_Genome	-0.0224	7.8914e-01	8.5500e-01	NO
MMAR_1180	mmp_1180	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1180	Background_Genome	-0.0358	7.9074e-01	8.5500e-01	NO
MMAR_1070	mmp_1070	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1070	Background_Genome	-0.0284	7.9255e-01	8.5604e-01	NO
MMAR_0356	mmp_356	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0356	Background_Genome	0.0349	7.9638e-01	8.5721e-01	NO
MMAR_0589	mmp_589	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0589	Background_Genome	0.0313	7.9473e-01	8.5721e-01	NO
MMAR_0713	mmp_713	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0713	Background_Genome	-0.0121	7.9792e-01	8.5721e-01	NO
MMAR_0721	mmp_721	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0721	Background_Genome	0.0332	7.9650e-01	8.5721e-01	NO
MMAR_0783	mmp_783	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0783	Background_Genome	0.0298	7.9619e-01	8.5721e-01	NO
MMAR_0900	mmp_900	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0900	Background_Genome	-0.0349	7.9784e-01	8.5721e-01	NO
MMAR_1021	mmp_1021	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1021	Background_Genome	-0.0204	7.9933e-01	8.5796e-01	NO
MMAR_0209	mmp_209	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0209	Background_Genome	-0.0275	8.0284e-01	8.6053e-01	NO
MMAR_0394	mmp_394	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0394	Background_Genome	0.0160	8.0316e-01	8.6053e-01	NO
MMAR_0627	mmp_627	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0627	Background_Genome	-0.0270	8.0676e-01	8.6361e-01	NO
MMAR_0558	mmp_558	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0558	Background_Genome	0.0228	8.1173e-01	8.6739e-01	NO
MMAR_1047	mmp_1047	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1047	Background_Genome	0.0393	8.1124e-01	8.6739e-01	NO
MMAR_0299	mmp_299	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0299	Background_Genome	0.0116	8.1508e-01	8.7019e-01	NO
MMAR_0076	mmp_76	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0076	Background_Genome	0.0227	8.1986e-01	8.7383e-01	NO
MMAR_0191	mmp_191	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0191	Background_Genome	0.0155	8.1994e-01	8.7383e-01	NO
MMAR_0439	mmp_439	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0439	Background_Genome	0.0268	8.2241e-01	8.7568e-01	NO
MMAR_5449	mycP1	Subtilisin-like protease MycP1	ESX_Secretion	-0.0275	8.2532e-01	8.7682e-01	NO
MMAR_0234	mmp_234	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0234	Background_Genome	-0.0129	8.2539e-01	8.7682e-01	NO
MMAR_0421	mmp_421	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0421	Background_Genome	-0.0184	8.2577e-01	8.7682e-01	NO
MMAR_1091	mmp_1091	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1091	Background_Genome	0.0366	8.2640e-01	8.7682e-01	NO
MMAR_0741	mmp_741	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0741	Background_Genome	-0.0276	8.2797e-01	8.7770e-01	NO
MMAR_0641	mmp_641	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0641	Background_Genome	0.0212	8.2940e-01	8.7783e-01	NO
MMAR_1020	mmp_1020	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1020	Background_Genome	-0.0269	8.2955e-01	8.7783e-01	NO
MMAR_0392	mmpL3	Trehalose monomycolate flippase MmpL3	Cell_Wall_Lipids	0.0178	8.3054e-01	8.7810e-01	NO
MMAR_0600	mmp_600	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0600	Background_Genome	0.0138	8.3272e-01	8.7963e-01	NO
MMAR_0416	mmp_416	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0416	Background_Genome	-0.0215	8.3553e-01	8.8182e-01	NO
MMAR_0149	mmp_149	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0149	Background_Genome	-0.0125	8.3895e-01	8.8466e-01	NO
MMAR_0478	mmp_478	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0478	Background_Genome	-0.0303	8.4103e-01	8.8608e-01	NO
MMAR_0647	mmp_647	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0647	Background_Genome	0.0268	8.4357e-01	8.8797e-01	NO
MMAR_0241	mmp_241	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0241	Background_Genome	0.0225	8.5108e-01	8.9290e-01	NO
MMAR_0262	mmp_262	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0262	Background_Genome	0.0182	8.5272e-01	8.9290e-01	NO
MMAR_0357	mmp_357	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0357	Background_Genome	0.0067	8.5185e-01	8.9290e-01	NO
MMAR_0470	mmp_470	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0470	Background_Genome	0.0146	8.5220e-01	8.9290e-01	NO
MMAR_0571	mmp_571	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0571	Background_Genome	-0.0286	8.5067e-01	8.9290e-01	NO
MMAR_0593	mmp_593	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0593	Background_Genome	-0.0212	8.4929e-01	8.9290e-01	NO
MMAR_0845	mmp_845	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0845	Background_Genome	0.0169	8.5436e-01	8.9383e-01	NO
MMAR_0608	mmp_608	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0608	Background_Genome	0.0170	8.5734e-01	8.9617e-01	NO
MMAR_0297	mmp_297	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0297	Background_Genome	0.0301	8.6018e-01	8.9836e-01	NO
MMAR_0068	mmp_68	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0068	Background_Genome	-0.0164	8.6125e-01	8.9870e-01	NO
MMAR_1167	mmp_1167	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1167	Background_Genome	-0.0195	8.6625e-01	9.0313e-01	NO
MMAR_0078	mmp_78	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0078	Background_Genome	-0.0156	8.6783e-01	9.0399e-01	NO
MMAR_0384	mmp_384	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0384	Background_Genome	0.0109	8.7083e-01	9.0554e-01	NO
MMAR_0683	mmp_683	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0683	Background_Genome	0.0162	8.7013e-01	9.0554e-01	NO
MMAR_0243	mmp_243	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0243	Background_Genome	-0.0150	8.7718e-01	9.1136e-01	NO
MMAR_0432	mmp_432	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0432	Background_Genome	-0.0101	8.8263e-01	9.1622e-01	NO
MMAR_0868	mmp_868	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0868	Background_Genome	0.0246	8.8369e-01	9.1653e-01	NO
MMAR_0497	mmp_497	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0497	Background_Genome	-0.0164	8.8603e-01	9.1724e-01	NO
MMAR_1116	mmp_1116	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1116	Background_Genome	0.0190	8.8611e-01	9.1724e-01	NO
MMAR_1168	mmp_1168	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1168	Background_Genome	-0.0113	8.8666e-01	9.1724e-01	NO
MMAR_0368	mmp_368	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0368	Background_Genome	0.0254	8.8753e-01	9.1734e-01	NO
MMAR_1124	mmp_1124	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1124	Background_Genome	0.0217	8.9054e-01	9.1967e-01	NO
MMAR_1114	mmp_1114	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1114	Background_Genome	-0.0179	8.9173e-01	9.2010e-01	NO
MMAR_0213	mmp_213	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0213	Background_Genome	-0.0089	8.9626e-01	9.2319e-01	NO
MMAR_0803	mmp_803	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0803	Background_Genome	-0.0182	8.9602e-01	9.2319e-01	NO
MMAR_1130	mmp_1130	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1130	Background_Genome	0.0080	9.0581e-01	9.3222e-01	NO
MMAR_0313	mmp_313	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0313	Background_Genome	-0.0112	9.0878e-01	9.3448e-01	NO
MMAR_0595	mmp_595	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0595	Background_Genome	0.0125	9.0986e-01	9.3478e-01	NO
MMAR_0481	mmp_481	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0481	Background_Genome	-0.0127	9.1256e-01	9.3676e-01	NO
MMAR_0141	mmp_141	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0141	Background_Genome	-0.0071	9.1526e-01	9.3713e-01	NO
MMAR_0249	mmp_249	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0249	Background_Genome	-0.0178	9.1483e-01	9.3713e-01	NO
MMAR_0634	mmp_634	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0634	Background_Genome	0.0112	9.1442e-01	9.3713e-01	NO
MMAR_0127	mmp_127	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0127	Background_Genome	0.0155	9.2022e-01	9.4140e-01	NO
MMAR_0217	mmp_217	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0217	Background_Genome	-0.0118	9.2736e-01	9.4548e-01	NO
MMAR_0775	mmp_775	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0775	Background_Genome	0.0137	9.2580e-01	9.4548e-01	NO
MMAR_0882	mmp_882	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0882	Background_Genome	-0.0121	9.2617e-01	9.4548e-01	NO
MMAR_0920	mmp_920	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0920	Background_Genome	0.0114	9.2668e-01	9.4548e-01	NO
MMAR_0582	mmp_582	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0582	Background_Genome	-0.0091	9.2849e-01	9.4583e-01	NO
MMAR_0250	mmp_250	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0250	Background_Genome	-0.0108	9.3161e-01	9.4821e-01	NO
MMAR_0071	mmp_71	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0071	Background_Genome	-0.0031	9.3253e-01	9.4833e-01	NO
MMAR_0431	mmp_431	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0431	Background_Genome	0.0136	9.3441e-01	9.4945e-01	NO
MMAR_0520	mmp_520	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0520	Background_Genome	-0.0044	9.4166e-01	9.5600e-01	NO
MMAR_0977	mmp_977	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0977	Background_Genome	0.0072	9.4349e-01	9.5705e-01	NO
MMAR_0370	mmp_370	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0370	Background_Genome	-0.0086	9.4642e-01	9.5921e-01	NO
MMAR_0897	mmp_897	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0897	Background_Genome	0.0065	9.5055e-01	9.6258e-01	NO
MMAR_0550	mmp_550	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0550	Background_Genome	-0.0056	9.5518e-01	9.6646e-01	NO
MMAR_0839	mmp_839	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0839	Background_Genome	-0.0034	9.6050e-01	9.7102e-01	NO
MMAR_0592	mmp_592	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0592	Background_Genome	-0.0053	9.7394e-01	9.8378e-01	NO
MMAR_2351	nuoB	NADH-quinone oxidoreductase subunit B	Downregulated_Metabolism	-0.0025	9.7622e-01	9.8442e-01	NO
MMAR_0610	mmp_610	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0610	Background_Genome	0.0024	9.7549e-01	9.8442e-01	NO
MMAR_1044	mmp_1044	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1044	Background_Genome	0.0019	9.8320e-01	9.8980e-01	NO
MMAR_1161	mmp_1161	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1161	Background_Genome	0.0035	9.8245e-01	9.8980e-01	NO
MMAR_0469	mmp_469	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0469	Background_Genome	0.0011	9.8438e-01	9.9016e-01	NO
MMAR_0160	mmp_160	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0160	Background_Genome	0.0009	9.8546e-01	9.9041e-01	NO
MMAR_3400	secA	Protein translocase subunit SecA	Housekeeping	0.0009	9.9195e-01	9.9527e-01	NO
MMAR_0295	mmp_295	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0295	Background_Genome	-0.0007	9.9172e-01	9.9527e-01	NO
MMAR_0801	mmp_801	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0801	Background_Genome	0.0010	9.9373e-01	9.9622e-01	NO
MMAR_5238	sodA	Superoxide dismutase SodA (Mn/Fe cofactor)	Oxidative_Stress	0.0001	9.9935e-01	9.9935e-01	NO
MMAR_0377	mmp_377	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0377	Background_Genome	0.0002	9.9769e-01	9.9935e-01	NO
MMAR_1079	mmp_1079	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1079	Background_Genome	0.0002	9.9867e-01	9.9935e-01	NO
